Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Depth (cm),Diameter (cm),Height (cm),Length (cm),Width (cm)
Jar,"Maria Martinez, Popovi Da","3800, 7178","American, 1887�1980 American, 1931�1971",American American,(1887) (1931),(1980) (1971),Female,1960,Stone-polished blackware,"9 1/2 x 10"" (24.1 x 25.4 cm)","Gift of the Louis Comfort Tiffany Foundation, and Celeste G. Bartos, Mr. and Mrs. Gifford Phillips, and the Cornelius N. Bliss Memorial Fund",365.1985,Design,Architecture & Design,18/11/1985,Y,3446,http://www.moma.org/collection/works/3446,http://www.moma.org/media/W1siZiIsIjIyOTQ0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=970dc9ca6bc7d9b0,,25.4001,24.1,,
"""Beugel"" Child's Chair",Gerrit Rietveld,4922,"Dutch, 1888�1964",Dutch,1888-01-01T00:00:00Z,1964-01-01T00:00:00Z,Male,c. 1928,Painted bentwood and tubular steel,"23 1/4 x 15 9/16 x 23 1/2"" (59.1 x 39.5 x 59.7 cm)",Gift of Jo Carole and Ronald S. Lauder,365.1993,Design,Architecture & Design,04/11/1993,Y,3447,http://www.moma.org/collection/works/3447,http://www.moma.org/media/W1siZiIsIjIyOTQ0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e091481760e3aebb,59.6901,,59.0551,,39.5288
Ashtray,Unknown Designer,6011,Nationality unknown,Nationality unknown,0,0,,Before 1942,Glass,"4 3/8 x 4 3/8"" (11.1 x 11.1 cm)",Gift of Le Petit Mouchoir,366.1942,Design,Architecture & Design,01/01/1942,Y,3448,http://www.moma.org/collection/works/3448,http://www.moma.org/media/W1siZiIsIjIxMTE4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=218d21a513926d21,,11.1,11.1,,
Saucer,Nikolai Suetin,5718,"Russian, 1897�1954",Russian,1897-01-01T00:00:00Z,1954-01-01T00:00:00Z,Male,1923,Porcelain with overglaze painted decoration,"15/16 x 5 7/8"" (2.4 x 14.9 cm)",Gift of Alfred H. Barr,366.1982,Design,Architecture & Design,27/10/1982,Y,3449,http://www.moma.org/collection/works/3449,,,14.9225,2.3813,,
Magnifier,Robert Michel,3964,"German, 1897�1983",German,1897-01-01T00:00:00Z,1983-01-01T00:00:00Z,Male,1971,Glass,"1 3/4 x 2 1/2"" (4.5 x 6.4 cm)",Gift of the manufacturer,366.1985,Design,Architecture & Design,18/11/1985,Y,3450,http://www.moma.org/collection/works/3450,http://www.moma.org/media/W1siZiIsIjIxMTE4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c2cb9fd7196cf49b,,6.4,4.5,,
Platter,Kari Virtanen,7242,"Finnish, born 1948",Finnish,1948-01-01T00:00:00Z,0,Male,1987,Birch,2 x 21 9/16 x 12 7/8 (5.1 x 54.8 x 32.7 cm),Gift of the designer,366.1993,Design,Architecture & Design,04/11/1993,Y,3451,http://www.moma.org/collection/works/3451,http://www.moma.org/media/W1siZiIsIjIyOTQ1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=058102bdfce74dc7,32.7,,5.1,,54.8
Ski Goggles (model 5600),Jan Matthias,7211,Austrian,Austrian,0,0,,Before 1982,Plastic,"2 7/16 x 27"" (6.2 x 68.6 cm)",Gift of Carrera International Corporation,367.1982,Design,Architecture & Design,27/10/1982,Y,3453,http://www.moma.org/collection/works/3453,http://www.moma.org/media/W1siZiIsIjU2MzQ0Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=328b01594a6dda0b,,,6.1913,,68.5801
Delos Ashtray (model 3119830),Enzo Mari,3766,"Italian, born 1932",Italian,1932-01-01T00:00:00Z,0,Male,1979-80,Pressed glass,"1 1/2 x 8 1/4"" (3.8 x 21 cm)",Gift of the manufacturer,367.1985,Design,Architecture & Design,18/11/1985,Y,3454,http://www.moma.org/collection/works/3454,http://www.moma.org/media/W1siZiIsIjIxMTE4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ebb6ea7dc896d85f,,21,3.81,,
Children's Chairs (model K4999),"Marco Zanuso, Richard Sapper","6544, 5162","Italian, 1916�2001 German, 1932�2015",Italian German,(1916) (1932),(2001) (2015),Male,1960�1964,Polyethylene,"Each: 19 3/4 x 10 3/4 x 10 3/4"" (50.1 x 27.3 x 27.3 cm)",Gift of the manufacturer,367.1993.1-3,Design,Architecture & Design,04/11/1993,Y,3455,http://www.moma.org/collection/works/3455,http://www.moma.org/media/W1siZiIsIjIyOTQ1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=00e39563fd9d16a3,27.3051,,50.1651,,27.3051
Compass Portable Computer,"Bill Moggridge, Stephen Hobson, Glenn Edens","4045, 7207, 7208","British, 1943�2012 American, born 1942 American, born 1952",British American American,(1943) (1942) (1952),(2012) (0) (0),Male,1981,Die-cast magnesium casing and injection-molded plastic,"2 1/16 x 11 1/2 x 15"" (5.2 x 29.2 x 38.1 cm)",Gift of the manufacturer,368.1982,Design,Architecture & Design,27/10/1982,Y,3457,http://www.moma.org/collection/works/3457,http://www.moma.org/media/W1siZiIsIjIyOTQ1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=82d9cf32b8050e58,38.1,,5.2,,29.2
Diagram of Computer Chip #32016,"National Semiconductor Corporation, USA",10607,"American, established 1959",American,1959-01-01T00:00:00Z,0,,1980,Print,"34 1/2 x 31 3/4"" (87.6 x 80.6cm)",Gift of Max Palevsky,368.1985,Design,Architecture & Design,18/11/1985,Y,3458,http://www.moma.org/collection/works/3458,,,,87.6,,80.6
Seven-in-One Tool,"Barcalo Manufacturing Co., New York, NY",10609,,,0,0,,c. 1935,Metal with bronze finish,"6 1/2 x 2 1/4 x 1/2"" (16.5 x 5.7 x 1.3 cm)",Gift of Lewis & Conger Inc.,369.1942,Design,Architecture & Design,01/01/1942,Y,3460,http://www.moma.org/collection/works/3460,http://www.moma.org/media/W1siZiIsIjIxMTE5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=96c27940fd04e70f,1.27,,16.51,,5.715
Plate,Koloman Moser,4119,"Austrian, 1868�1918",Austrian,1868-01-01T00:00:00Z,1918-01-01T00:00:00Z,Male,1901-02,Glazed porcelain,"3/4 x 9 11/16"" (1.9 x 24.6 cm)",Est�e and Joseph Lauder Design Fund,369.1982,Design,Architecture & Design,27/10/1982,Y,3461,http://www.moma.org/collection/works/3461,http://www.moma.org/media/W1siZiIsIjU3NjMiXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=6b8a21f5293d27ca,,,1.9,,24.6
Wine Goblet,Otto Prutscher,4749,"Austrian, 1880�1949",Austrian,1880-01-01T00:00:00Z,1949-01-01T00:00:00Z,Male,c. 1910,Flashed and cut glass,"8 1/2 x 3 7/16"" (21.6 x 8.8 cm)",Est�e and Joseph Lauder Design Fund,369.1985,Design,Architecture & Design,18/11/1985,Y,3462,http://www.moma.org/collection/works/3462,http://www.moma.org/media/W1siZiIsIjIxMTE5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8e62b02857a8e127,,8.8,21.6,,
Soap Dish,"Drain-Dri Co., San Francisco, CA",10610,,American,0,0,,Before 1940,Plastic,".a (dish): 1/2 x 4 x 2 7/8"" (1.3 x 10.2 x 7.3 cm) 
.b (rack): 3/4 x 3 3/4 x 2 5/8"" (1.9 x 9.5 x 6.7 cm)",Gift of Lewis & Conger,370.1942.a-b,Design,Architecture & Design,01/07/1942,N,3464,,,7.3025,,1.27,,10.16
Bowl,George Ohr,4384,"American, 1857�1918",American,1857-01-01T00:00:00Z,1918-01-01T00:00:00Z,Male,c. 1900,Glazed ceramic,"3 3/4 x 4"" (9.5 x 10.2 cm)",Blanchette Hooker Rockefeller Purchase Fund,370.1982,Design,Architecture & Design,27/10/1982,Y,3465,http://www.moma.org/collection/works/3465,http://www.moma.org/media/W1siZiIsIjIyOTQ1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ba31d665fe967bfe,,10.2,9.5,,
Side Table,Gerrit Rietveld,4922,"Dutch, 1888�1964",Dutch,1888-01-01T00:00:00Z,1964-01-01T00:00:00Z,Male,1923,Wood,"23 5/8 x 20 3/8 x 19 3/4"" (60 x 51.8 x 50.2 cm)",Gift of Manfred Ludewig,370.1985,Design,Architecture & Design,18/11/1985,Y,3466,http://www.moma.org/collection/works/3466,http://www.moma.org/media/W1siZiIsIjU3NzgiXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=5d59056c331c249e,50.2,,60,,51.8
Folding Iron,"The Winsted Hardware Manufacturing Co., Winsted, CT",10613,American,American,0,0,,c. 1940,Metal and plastic,"3 3/4 x 8 x 4"" (9.5 x 20.3 x 10.2 cm)",Gift of R.H. Macy & Co.,371.1942,Design,Architecture & Design,01/07/1942,Y,3467,http://www.moma.org/collection/works/3467,http://www.moma.org/media/W1siZiIsIjIyOTQ1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=881f646533b819fb,,,9.525,20.3,10.2
Bowl,George Ohr,4384,"American, 1857�1918",American,1857-01-01T00:00:00Z,1918-01-01T00:00:00Z,Male,c. 1900,Glazed ceramic,"4 x 8"" (10.2 x 20.3 cm)",John D. Rockefeller 3rd Purchase Fund,371.1982,Design,Architecture & Design,27/10/1982,Y,3468,http://www.moma.org/collection/works/3468,http://www.moma.org/media/W1siZiIsIjIyOTQ2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a3e10f5b98b93a46,,20.3,10.16,,
Construction with Newspaper and Plastic Wall Hanging,Ed Rossbach,5032,"American, 1914�2002",American,1914-01-01T00:00:00Z,2002-01-01T00:00:00Z,Male,1968,"Polyethylene film, twine, and newsprint","30 x 40"" (76.2 x 101.6 cm)",Gift of the designer,371.1985,Design,Architecture & Design,18/11/1985,Y,3469,http://www.moma.org/collection/works/3469,,,,76.2,,101.6
Inclinat Level (model 682),Wilfred Pezold,4593,"German, born 1934",German,1934-01-01T00:00:00Z,0,Male,1980,High impact fiber glass filled plastic and plexiglass,"2 3/16 x 9 7/8 x 3/4"" (5.5 x 25.1 x 1.9 cm), diam. 3/4"" (1.9 cm)",Gift of the manufacturer,372.1982,Design,Architecture & Design,27/10/1982,Y,3471,http://www.moma.org/collection/works/3471,http://www.moma.org/media/W1siZiIsIjIxMTIwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=22f4a45763df9b59,1.9,1.905,5.5,,25.0826
Bowl,"Colin Schuster, Craig Schuster","5280, 7176","Australian, born 1931 Australian, born 1960",Australian Australian,(1931) (1960),(0) (0),Male,1984,Australian Bastard Mallee wood (Eucalyptus),"6 3/8 x 8 1/4"" (16.2 x 21 cm)",Gift of Don Page,372.1985,Design,Architecture & Design,18/11/1985,Y,3472,http://www.moma.org/collection/works/3472,http://www.moma.org/media/W1siZiIsIjIxMTIwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=323cacb763974cbf,,21,16.2,,
Viscontea Hanging Lamp,"Achille Castiglioni, Pier Giacomo Castiglioni, Livio Castiglioni","1028, 1029, 7168","Italian, 1918�2002 Italian, 1913�1968 Italian, 1911�1979",Italian Italian Italian,(1918) (1913) (1911),(2002) (1968) (1979),Male,1960,Spun fiberglass and metal,"19 1/8 x 27 1/2"" (48.5 x 69.8cm)",Greta Daniel Design Fund,373.1963,Design,Architecture & Design,12/06/1963,Y,3474,http://www.moma.org/collection/works/3474,,,69.8,48.5,,
Vase,Ursula Morley Price,4735,"British, born 1936",British,1936-01-01T00:00:00Z,0,Female,1981,Glazed Porcelain,"9 1/8 x 7 3/4 x 2 5/8"" (23.2 x 19.7 x 6.7 cm)",Mrs. John D. Rockefeller 3rd Purchase Fund,373.1982,Design,Architecture & Design,27/10/1982,Y,3475,http://www.moma.org/collection/works/3475,http://www.moma.org/media/W1siZiIsIjIyOTQ2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4a1f343310197b58,6.6675,,23.2,,19.685
Demitasse Cup and Saucer,Nikolai Suetin,5718,"Russian, 1897�1954",Russian,1897-01-01T00:00:00Z,1954-01-01T00:00:00Z,Male,1923,Porcelain with overglaze painted decoration,".1 (demitasse): 2 5/16 x 2 5/16"" (5.9 x 5.9 cm)
.2 (saucer): 1 x 5 9/16"" (2.5 x 14.2 cm)","Gift of Mottahedah & Co., Inc.",373.1985.1-2,Design,Architecture & Design,18/11/1985,Y,3476,http://www.moma.org/collection/works/3476,http://www.moma.org/media/W1siZiIsIjIyOTQ2OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8e0518b0a25245da,,5.8738,5.8738,,
Zig-Zag Chair,Gerrit Rietveld,4922,"Dutch, 1888�1964",Dutch,1888-01-01T00:00:00Z,1964-01-01T00:00:00Z,Male,1934,Oak and brass fittings,"29 1/2 x 14 1/2 x 17 1/2"" (75 x 36.8 x 44.5 cm), seat h. 16"" (40.6 cm)",Arthur Drexler Fund,405.1988,Design,Architecture & Design,22/11/1988,Y,3477,http://www.moma.org/collection/works/3477,http://www.moma.org/media/W1siZiIsIjIyOTUzNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7b39a1a5c47d067d,44.5,,75,,36.8301
Town and Country Salt and Pepper Shakers,Eva Zeisel,6556,"American, born Hungary. 1906�2011",American,1906-01-01T00:00:00Z,2011-01-01T00:00:00Z,Female,c. 1945,Glazed earthenware,".1-.2: 4 1/2 x 3"" (11.4 x 7.6 cm)
.3: 2 3/4 x 1 3/4"" (7 x 4.4 cm)",Gift of Della Rothermel in honor of John Petrik Rothermel,405.1994.1-3,Design,Architecture & Design,21/09/1994,Y,3478,http://www.moma.org/collection/works/3478,http://www.moma.org/media/W1siZiIsIjYyOTAiXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=a17df1d3399077f0,,7.62,11.43,,
Ashtrays,Paolo Venini,6129,"Italian, 1895�1959",Italian,1895-01-01T00:00:00Z,1959-01-01T00:00:00Z,Male,c. 1928-38,Glass,".1: 1 x 3 5/8"" (2.6 x 9.2 cm)
.2: 1 1/8 x 3 5/8"" (2.9 x 9.2 cm)","Gift of Lenart Import, Ltd.",406.1938.1-2,Design,Architecture & Design,01/11/1938,Y,3479,http://www.moma.org/collection/works/3479,http://www.moma.org/media/W1siZiIsIjIxMTI3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=eff1432adb6fd29d,,9.2,2.6,,
Design for Bedspread,Anni Albers,96,"American, born Germany. 1899�1994",American,1899-01-01T00:00:00Z,1994-01-01T00:00:00Z,Female,1928,Watercolor and pencil on paper,"12 13/16 x 10 3/16"" (32.5 x 25.9 cm)",Gift of the designer,406.1951,Design,Architecture & Design,24/05/1951,Y,3480,http://www.moma.org/collection/works/3480,http://www.moma.org/media/W1siZiIsIjIxMTI3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=95bd13f4201b070a,,,32.5,,25.9
Heater-Ventilator (model H1),Dieter Rams,8451,"German, born 1932",German,1932-01-01T00:00:00Z,0,Male,1959,Plastic casing,"3 1/2 x 10 1/2 x 5 1/4"" (8.9 x 26.7 x 13.3 cm)",Gift of the manufacturer,406.196,Design,Architecture & Design,30/11/1960,Y,3481,http://www.moma.org/collection/works/3481,http://www.moma.org/media/W1siZiIsIjIyOTUzOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f1380b172179b6b1,13.335,,8.89,,26.7
Quattro Quarti Furniture Units,Rodolfo Bonetto,659,"Italian, 1929�1991",Italian,1929-01-01T00:00:00Z,1991-01-01T00:00:00Z,Male,1969,ABS polymer,"Each: h. 11 3/4"" (h. 29.8 cm)",Gift of the manufacturer,406.1972.a-d,Design,Architecture & Design,05/12/1972,N,3482,,,,,29.8451,,
Dedalo Umbrella Stand,Emma Gismondi Schweinberger,5291,"Italian, born 1934",Italian,1934-01-01T00:00:00Z,0,Female,1966,ABS polymer (ABS marbon cycolac),"h. 13 3/8"" (34 cm), diam. 15 3/8"" (39 cm)",Department Purchase Fund,406.1988.1,Design,Architecture & Design,22/11/1988,N,3483,,,,39,34,,
Dedalo Umbrella Stand,Emma Gismondi Schweinberger,5291,"Italian, born 1934",Italian,1934-01-01T00:00:00Z,0,Female,1966,ABS plastic,"13 3/8 x 15 3/8"" (34 x 39 cm)",Gift of the manufacturer,406.1988.2,Design,Architecture & Design,22/11/1988,Y,3484,http://www.moma.org/collection/works/3484,,,39,34,,
Dish,Unknown Designer,6017,Mexican,Mexican,0,0,,Before 1938,Horn,"1 1/4 x 6 3/4"" (3.2 x 17.1 cm)",Gift of Fred Leighton,407.1938,Design,Architecture & Design,01/11/1938,Y,3485,http://www.moma.org/collection/works/3485,http://www.moma.org/media/W1siZiIsIjYzMDgiXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=92978c2109223c2a,,17.145,3.175,,
"Design for Theater Curtain, Oppeln",Anni Albers,96,"American, born Germany. 1899�1994",American,1899-01-01T00:00:00Z,1994-01-01T00:00:00Z,Female,1928,Gouache on paper,"4 1/2 x 13 7/8"" (11.4 x 35.2 cm)",Gift of the designer,407.1951,Design,Architecture & Design,24/05/1951,Y,3486,http://www.moma.org/collection/works/3486,http://www.moma.org/media/W1siZiIsIjIxMTI3OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0e003f5ff21274e5,,,11.43,,35.2426
Vase,Hans Coper,1235,"British, born Germany. 1920�1981",British,1920-01-01T00:00:00Z,1981-01-01T00:00:00Z,Male,c. 1958,Glazed ceramic,"9 1/4 x 6 1/4 x 4 3/4"" (23.5 x 15.9 x 12.1 cm)",Philip Johnson Fund,407.196,Design,Architecture & Design,30/11/1960,Y,3487,http://www.moma.org/collection/works/3487,http://www.moma.org/media/W1siZiIsIjIyOTU0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=31980cd8f119bcdf,12.065,,23.495,,15.875
Design for a Textile,Gunta St�lzl,5675,"Swiss, born Germany. 1897�1983",Swiss,1897-01-01T00:00:00Z,1983-01-01T00:00:00Z,Female,c. 1923,Gouache on paper,"3 1/8 x 3 7/8"" (8 x 9.8 cm)",Est�e and Joseph Lauder Design Fund,407.1988,Design,Architecture & Design,22/11/1988,Y,3489,http://www.moma.org/collection/works/3489,http://www.moma.org/media/W1siZiIsIjIxMTI3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=95bce95931d7c953,,,8,,9.8
Knife and Fork,Unknown Designer,6011,Nationality unknown,Nationality unknown,0,0,,Before 1938,Stainless steel with wooden handles,".1 (knife): 9 3/8 x 13/16"" (23.8 x 2.1 cm)
.2 (fork): 8 x 7/8"" (20.3 x 2.2 cm)",Gift of R.H. Macy & Co.,408.1938.1-2,Design,Architecture & Design,01/11/1938,Y,3490,http://www.moma.org/collection/works/3490,http://www.moma.org/media/W1siZiIsIjIxMTI4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cf7299b4c3fb7024,,,,23.8,2.1
Design for Tablecloth,Anni Albers,96,"American, born Germany. 1899�1994",American,1899-01-01T00:00:00Z,1994-01-01T00:00:00Z,Female,1930,Gouache on paper,"11 7/8 x 9 3/8"" (30.2 x 23.8 cm)",Gift of the designer,408.1951,Design,Architecture & Design,24/05/1951,Y,3491,http://www.moma.org/collection/works/3491,http://www.moma.org/media/W1siZiIsIjYzMzMiXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=2d0cc89ab33591d1,,,30.1626,,23.8125
Free-Hanging Room Divider,Anni Albers,96,"American, born Germany. 1899�1994",American,1899-01-01T00:00:00Z,1994-01-01T00:00:00Z,Female,c. 1949,"Cotton, cellophane, and braided horsehair","87 x 32 1/2"" (221 x 82.5 cm)",Gift of the designer,408.196,Design,Architecture & Design,30/11/1960,Y,3492,http://www.moma.org/collection/works/3492,http://www.moma.org/media/W1siZiIsIjY2NzIyIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=ba3fed22e275ecda,,,,221,82.5
Ghiro Convertible Mattress-Lounge Chair,"Umberto Catalano, Gianfranco Masi","1036, 8699","Italian, born 1944 Italian",Italian Italian,(1944) (0),(0) (0),Male,1967,Fabric-covered polyurethane,"open: 22 � 31 1/2 � 102 1/2"" (55.9 � 80 � 260.4 cm)
closed: 25 5/8 � 31 1/2 � 45 1/4"" (65.1 � 80 � 114.9 cm)",Gift of the manufacturer,408.1972.1-2,Design,Architecture & Design,05/12/1972,Y,3493,http://www.moma.org/collection/works/3493,,260.3505207,,55.88011176,,80.01016002
Welder's Mask,Unknown Designer,6021,American,American,0,0,,Before 1930,"Coated cardboard, glass, bakelite, and metal","9 x 9 x 7"" (22.9 x 22.9 x 17.8 cm)",Department Purchase Fund,408.1988,Design,Architecture & Design,22/11/1988,Y,3494,http://www.moma.org/collection/works/3494,http://www.moma.org/media/W1siZiIsIjIyOTU1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2b750503cf3a86e8,17.78,,22.86,,22.86
Knife and Fork,"International Silver Co., Meriden, CT",10065,est. 1808,,1808-01-01T00:00:00Z,0,,c. 1938,Stainless steel,".1 (knife): 8 15/16 x 13/16"" (22.7 x 2.1 cm)
.2 (fork): 7 1/2 x 1"" (19 x 2.5 cm)",Gift of R.H. Macy & Co.,409.1938.1-2,Design,Architecture & Design,01/11/1938,Y,3495,http://www.moma.org/collection/works/3495,http://www.moma.org/media/W1siZiIsIjIxMTI4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=17f691f04b90e6ab,,,,22.7013,2.0638
Design for Tapestry,Anni Albers,96,"American, born Germany. 1899�1994",American,1899-01-01T00:00:00Z,1994-01-01T00:00:00Z,Female,1933,Watercolor and pencil on paper,"13 1/4 x 10 1/4"" (33.7 x 26 cm)
",Gift of the designer,409.1951,Design,Architecture & Design,24/05/1951,Y,3496,http://www.moma.org/collection/works/3496,http://www.moma.org/media/W1siZiIsIjYzNDgiXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=065095a2144f5512,,,33.6551,,25.4000508
Free-Hanging Room Divider,Anni Albers,96,"American, born Germany. 1899�1994",American,1899-01-01T00:00:00Z,1994-01-01T00:00:00Z,Female,1949,Cellophane and cord,"94 x 32 1/2"" (238.7 x 82.5 cm)",Gift of the designer,409.196,Design,Architecture & Design,30/11/1960,Y,3497,http://www.moma.org/collection/works/3497,http://www.moma.org/media/W1siZiIsIjIxMjE5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=797c3a8f201bdc89,,,238.7,,82.5
Cisitalia 202 GT Car,"Pininfarina (Battista ""Pinin"" Farina)",7180,"Italian, 1893�1966",Italian,1893-01-01T00:00:00Z,1966-01-01T00:00:00Z,Male,1946,Aluminum body,"49 x 57 5/8 x 158"" (124.5 x 146.4 x 401.3 cm)",Gift of the manufacturer,409.1972,Design,Architecture & Design,05/12/1972,Y,3498,http://www.moma.org/collection/works/3498,http://www.moma.org/media/W1siZiIsIjY4ODk3Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=8f0f2d30f7996ed1,401.3208,,124.4602,,146.3678
Upholstery Material,Anni Albers,96,"American, born Germany. 1899�1994",American,1899-01-01T00:00:00Z,1994-01-01T00:00:00Z,Female,1923-26,"Wool, rayon, and cotton","8 1/8 x 3 1/2"" (20.6 x 8.9 cm)",Gift of the designer,410.1951,Design,Architecture & Design,24/05/1951,Y,3499,http://www.moma.org/collection/works/3499,http://www.moma.org/media/W1siZiIsIjY0MjQiXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=e0d29dd23f380065,,,,20.6375,8.89
Free-Hanging Room Divider,Anni Albers,96,"American, born Germany. 1899�1994",American,1899-01-01T00:00:00Z,1994-01-01T00:00:00Z,Female,c.1949,Handwoven jute and lurex,"53 x 34"" (134.6 x 86.3 cm)",Gift of the designer,410.196,Design,Architecture & Design,30/11/1960,Y,3500,http://www.moma.org/collection/works/3500,http://www.moma.org/media/W1siZiIsIjY2NzIzIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=0917eb65e741c6c2,,,134.6203,,86.3602
Fiocco Armchair,"Gruppo G14, Gianfranco Facchetti, Umberto Orsoni, Gianni Pareschi, Giuseppe Pensotti, Roberto Ubaldi","7246, 7216, 7214, 7215, 7245, 7213","Italian Italian, born 1939 Italian, born 1940 Italian, born 1940 Italian, born 1939 Italian, born 1940",Italian Italian Italian Italian Italian Italian,(0) (1939) (1940) (1940) (1939) (1940),(0) (0) (0) (0) (0) (0),,1970,Tubular steel and stretch fabric,"42 3/4 x 28 7/8 x 46 1/2"" (108.6 x 73.3 x 118.1 cm)",Gift of the manufacturer,410.1972,Design,Architecture & Design,05/12/1972,Y,3501,http://www.moma.org/collection/works/3501,http://www.moma.org/media/W1siZiIsIjIyOTU1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a9b8e11fd24ada4c,118.1102,,108.6,,73.3426
